article,rev_id
Albert L. De Alwis Seneviratne,1185717129
A. J. R. de Soysa,1187003494
Evelyn de Soysa,1219815222
David Dharmakeerthi,1228230937
J. C. Dias Bandaranaike,1203311671
Dhamma Dissanayake,1249711541
B. H. Dunuwille,1165315563
Niluka Ekanayake,1249650915
William Ellawala,1225851585
C. H. Z. Fernando,1247700741
Sam Peter Christopher Fernando,1179726139
Saman Piyasiri Fernando,1222339547
William Gopallawa,1247954900
C. T. Grero,1165316159
Deepthi Kumara Gunarathne,1183509148
Prasanna Gunawardena,1165316165
S. N. W. Hulugalle,1165316163
Herbert Eric Jansz,1165315225
Peshala Jayarathne,1239991644
M. P. Jayasinghe,1165316210
Layard Jayasundera,1165316191
Dayan Jayatilleka,1245069718
Ranil Jayawardena,1247270745
Stanley Kalpage,1242818277
Neville Kanakaratna,1242818283
Asoka Karunaratne,1229954743
Nagananda Kodituwakku,1238953988
Kulasiri Kumarage,1191466959
Hermann Albert Loos,1245891070
Theodore Barcroft L. Moonemalle,1247654120
National Union of Workers (Sri Lanka),1247354907
James Peter Obeyesekere I,1179726399
Solomon Christoffel Obeyesekere,1182990163
Craig Ondarchie,1230349981
P. B. Dissanayake,1165316456
Tikiri Bandara Panabokke I,1190525825
Sujatha Paramanathan,1247649621
James Peiris,1241519028
M. V. P. Peiris,1242818794
Marshal Perera,1165316488
Jude Perera,1240127199
J. G. Philipsz Panditaratne,1184818193
Rishi Senthil Raj,1222315999
Gotabaya Rajapaksa,1250415824
Wilfred Martin Rajapakse,1179726523
Vijitha Rohana,1240463277
Prasanna Shamal Senarath,1219818027
Allan Morley Spaar,1249461630
Tamil Progressive Alliance,1247900823
O. C. Tillekeratne,1219817745
Stanley Tillekeratne,1227894711
Up-Country People's Front,1189504219
Nalini Weerawanni,1239993755
Chandradasa Wijesinghe,1187003994
Sirimal Wijesinghe,1213943792
Rohana Wijeweera,1249738578
Gerard Wijeyekoon,1190484705
Adil Abdel Aati,1234479270
Abdel Fattah al-Maghrabi,1215349032
Abdel Halim Mohamed,1249045451
Ahmad Muhammad Salih,1250277094
Ahmed Mohammed Yassin,1215886938
Ali wad Hilu,1174316394
Mirghani Alnasri,1232037123
Samuel Aru Bol,1240695162
Tahani Abdalla Attia Gasmalla,1231858620
Ibrahim Balandiya,1249045163
Daud Bolad,1159405029
Dardiri Mohammed Osman,1250649898
Ahmed Diraige,1184800375
El-Shafie Ahmed el-Sheikh,1234479341
Bishop Philip Abbas Ghaboush,1185627983
Zakaria Chol Gideon Gakmar,1142883735
Shartai Jaafar Abdel Hakam,1131930191
Ja'afar Abdul El Hakh,1230682917
Khader Hamad,1220926150
Khalil Ibrahim,1219271670
Jarvis Yak,1212603232
Osman Kebir,1249045186
Saeed Madibo,1235398863
Amin Mekki Medani,1245331928
Jimmy Lemi Milla,1249045200
Mohamed al-Baghir Ahmed,1242385930
Mohamed El-Amin Ahmed El-Tom,1242269376
Mubarak Shaddad,1250587596
Muhammad al-Mahdi al-Majdhub,1228998018
Muhammad Sa'id al-Qaddal,1163542334
Muhammad Sharif (Kalifa),1174958200
Abdallahi ibn Muhammad,1193384074
Abdul-Hamid Musa Kasha,1249045206
Muhammad Nadi Pasha,1249283227
Theophilus Ochang,1136437490
Salih Mahmoud Osman,1182025504
Omer al-Qarray,1170837054
Santino Deng Teng,1175191970
Simon Makwac Mayen,1142717629
Eliaba James Surur,1158776779
Al-Haj Adam Youssef,1249045222
Yusuf al-Ajab,1082923942
Thuli Dladla,1213531431
Paul Dlamini,1224038773
Russell Dlamini,1246199578
Prince Sozisa Dlamini,1195787180
Mduduzi Bacede Mabuza,1240717930
Njabulo Mabuza,1144736013
Themba Masuku,1248422415
Mgwagwa Gamedze,1190520305
Charles Myeza,1151802964
Ben Nsibandze,1221995741
Pholile Shakantu,1238876241
Abraham Brodersson,1225361777
Leila Ali Elmi,1248971122
Bengt Snivil,1249342849
Rudolf Fredrik Berg,1235493370
Birger Jarl,1248497385
Johan Ludvig Boye,1241170462
Birger Brosa,1242448620
Axel Brusewitz,1246686913
Nils Claëson,1240184551
Petrus Olai Dalekarlus,1133261700
Christoffer Dulny,1241866380
Klas Eklund,1229156274
Martin Ekström,1243213512
Nils Elowsson,1178838433
Folke the Fat,1249341037
Hans Reinhold von Fersen,1234257793
Hemming Gadh,1191848807
Gösta Hallberg-Cuula,1242153764
Evelina Hahne,1206235608
Greger Helin,1196282520
Anders Henriksson (politician),1095370812
Carl P. Herslow,1167414427
Holmger Knutsson,1022950956
Albrecht Elof Ihre,1240184590
Johan Gustaf Helin,1196284420
Ida Karkiainen,1229897409
Karl the Deaf,1249343112
Gustav Kasselstrand,1248633458
Mats Kettilmundsson,1220804432
Per Klarberg,1217619914
Sture Korpi,1245846292
Henrik Landerholm,1250601426
Yvonne Lindholm,1222574845
Peeter Luksep,1246219825
Vilhelm Lundström (philologist),1247243411
Eskil Magnusson,1249348846
Stig Malm,1191857507
Ture Malmgren,1204629657
Magnus Minniskiöld,1242948023
Omar Mustafa,1209453058
Reto Nause,1243764649
Sven-Olle Olsson,1214971665
Vera Oredsson,1248269143
Gabriel Gustafsson Oxenstierna,1191855968
Carl Fredrik Pechlin,1174570277
Carl Piper,1234258396
Filip Julius Bernhard von Platen,1179825961
Tomas Polus,1192131280
Nils Reuterholm,1171229279
Qristina Ribohn,1245027839
Oliver Rosengren,1230606371
Karl Gustaf Scherman,1149882720
Per Sefastsson,1249534409
Erik Carlsson Sjöblad,1009863371
Erik Sparre,1250546396
Jimmy Ståhl,1239749367
Adolf Ludvig Stierneld,1231611546
Vávra Suk,1245847015
Peter Sunde,1246258775
August Tamm,1245846939
Robert Macfie Thorburn,1240718396
Jessica Thunander,1248954135
Lars Törnman,1036368817
Ulrika Björklund,1246219604
Fredrik Vejdeland,1248630285
Gustaf af Wetterstedt,1245847744
Bertil Zachrisson,1242494191
Arthur Bally,1223344313
Gallus Jacob Baumgartner,1218642069
Jacqueline Berenstein-Wavre,1227596158
Toni Bortoluzzi,1244053937
Franz Josef Bucher,1231998192
Adolf Bühler Jr.,1158603291
Thomas Burgherr,1244066206
Achille Casanova,1153207621
Conradin Cramer,1244057987
Niklaus Dachselhofer,1244058682
Denis de la Reussille,1179851210
Josef Dittli,1244066634
Ruggero Dollfus,1249454578
Nina Fehr Düsel,1244066162
Sigmund von Erlach,1244058763
Johann Rudolf Faesch,1244057992
Peter Falck,1243369901
Annina von Falkenstein,1244057999
Patricia von Falkenstein,1244066170
Laurence Fehlmann Rielle,1244066109
Hans Fehr,1241393677
Nils Fiechter,1230781988
Ersilia Fossati,1244055920
Samuel Frey,1245557114
Benjamin Giezendanner,1250258460
Urs Glutz von Blotzheim,1166283068
Jean-Pierre Grin-Hofmann,1250258940
Lars Guggisberg,1244066096
Petermann von Gundoldingen,1234455075
Martin Haab,1244066124
Hans-Ulrich Bigler,1244058553
André Hediger,1244058232
Heidi Z'graggen,1244066625
Georg Friedrich Heilmann,1234879513
Thomas Helbling,1237220384
David Hess (painter),1191616390
Karl Otto Hunziker,1133272037
Jakob Stark,1244058343
Jean-Pierre Hocké,1244057824
Walter Kälin,1186854964
Thomas Knutti,1244066213
Kris Vietze,1244066080
Frédéric-César de La Harpe,1244058843
Georgie Lamon,1226360681
Hubert Lauper,1244054758
Paul Lüönd,1073049884
Martin Hübscher,1244054811
Ursula Mauch,1195570688
Jakob Meyer zum Hasen,1244058039
Kurt Meyer (Lucerne),1205146093
Simon Michel,1244066188
Damian Müller,1244066611
Peter Ochs,1244058842
Giovanni Orelli,1202694805
Ludwig Pfyffer,1240133847
Paul Rechsteiner,1250258921
Rudolf Rechsteiner,1223078631
Ital Reding the Elder,1215773663
Jules Repond,1208465181
Estelle Revaz,1246437002
Gebhard Rohner,1244056151
Eduard August Rübel,1246874348
Farah Rumy,1244066021
Vinzenz Rüttimann,1144171929
Gregor Rutz,1244066056
Sergio Salvioni,1220215459
Alfred Emanuel Sarasin,1193089312
Nicolas Théodore de Saussure,1245494910
Peter-Josef Schallberger,1022570699
Josef Scherrer,1187270565
Jacob Schmidheiny,1240270170
Nicola Siegrist,1241393904
André Simonazzi,1245560647
Vreni Spoerry,1249598755
Niklaus Friedrich von Steiger,1226367351
Silvia Steiner,1244496245
Charles-Alexandre Steinhäuslin,1134567603
Hansjörg Trachsel,1019997611
Paul Usteri,1249591574
Vroni Thalmann-Bieri,1244066243
Eric Weber,1244701618
Johann Rudolf Wettstein,1243370481
Louis Wyrsch,1244812259
Theodor Ab Yberg,1162340000
Andrea Zryd,1244065975
Sebastian Peregrin Zwyer,1234453204
Ursula Zybach,1244066228
Adil Arslan,1221969287
Mohammed Akkad,1212170538
Sultan al-Atrash,1249371663
Ayyash Al-Haj,1237147110
Ghias Barakat,1194543288
Subhi Bey Barakat,1249443896
Abdul Qader Barmada,1207792124
Tawfiq Bay,1219730900
Ibrahim Biro,1143751897
Yusuf Franko Coussa,1217309774
Amir al-Dandal,1119046699
Abd al-Razzaq al-Dandashi,1063356756
Ahmad Diyab,1221200569
Hadad-yith'i,1226253908
Hisham Marwah,1190361034
Edmond Al-Homsi,1160959602
Louay Hussein,1218353001
Ihsan Al Jabri,1234945394
Jihad Makdissi,1152065786
Mohammad Jumah,1031226079
Sami al-Jundi,1198776886
Kamal al-Qassab,1178981048
Kamil Pasha al-Qudsi,1179052230
Abdul-Aziz al-Khair,1250373499
Fayez al-Khoury,1225987131
Mar'i Pasha al-Mallah,1210271884
Antun Maqdisi,1012298345
Mahmoud Ahmad Marei,1230265066
Muhammad Talab Hilal,1177246555
Mustafa al-Mousa,1232328719
Mustafa al-Siba'i,1222139654
Shukri al-Quwatli,1249646378
Nasim al-Safarjalani,1170899887
Salem al-Meslet,1233316986
Muhammad al-Sufi,1240829022
Mohammad Farouk Tayfour,1227582547
Huang Chaoqin,1224455287
Li Huang,1213839588
Lin Tze-luen,1246285698
Liu Yongfu,1206475050
Chiu Feng-chia,1235021705
Jay N. Shih,1191671988
Wu Fang-ming,1243517167
Wu Heling,1226731801
Xie Jieshi,1232710892
Zheng Kezang,1234135483
Olimzhon Boboyev,1161594734
Mahmadali Hayit,1177322940
Muhiddin Kabiri,1228369923
Umarali Kuvvatov,1220293678
Bobo Makhamov,1250343350
Maksud Ibragimov,1250091255
Nusratullo Maksum,1248230055
Abduhalim Nazarzoda,1244341302
Alim Sherzamonov,1220345957
Shirinsho Shotemur,1242146416
Bozor Sobir,1205364044
Shukhrat Sultonov,1193501274
Nur Tabar,1135059804
Timothy Apiyo,1235330925
Jumaa Aweso,1237150214
Hussein Bashe,1245156735
Maurice Henry Dorman,1245480733
Fundikira III,1174880016
Josephat Gwajima,1166437594
Issa Kassim Issa,1138540336
Bonnah Kaluwa,1184183821
Michael Kamaliza,1242314566
Jeremiah Kasambala,1214791663
Hemed Khamis,1065741571
Adam Kimbisa,1152096144
Saed Kubenea,1145252802
Elias John Kwandikwa,1232074429
Theddy Ladislaus,1238999184
Michael C. Latham,1174105516
Paul Makonda,1234668593
Julie Manning,1216899017
Salome Joseph Mbatia,1152809878
Ruth Hiyob Mollel,1158305325
Ibrahim Saidi Rashidi Msabaha,1209101831
Albert Msando,1218472050
John Mwakangale,1248614235
Juma Mwapachu,1245069740
Abdullah Mwinyi,1167472782
Asanterabi Zephaniah Nsilo Swai,1152270041
Mateo Qares,1244548143
Augustino Ramadhani,1175656782
Catherine Ruge,1104077288
Festo Sanga,1207830108
Abdallah Ulega,1237192582
Mwita Waitara,1175946667
Akanat Promphan,1246144492
Borwornsak Uwanno,1164622554
Bunsong Noisophon,1250305357
Chada Thaiseth,1248956827
Chaithawat Tulathon,1250055355
Charoen Suepsaeng,1232708031
Chatchawal Kong-udom,1167987847
Chob Yodkaew,1067190492
Cholnan Srikaew,1235669240
Chonthicha Jaengraew,1225928531
Chuwit Chitsakul,1067190867
Hangthong Thammawattana,1233611324
Kasidej Chutimant,1223927680
Khrong Chandawong,1126977537
Kriangkrai Srirak,1250305248
Maris Sangiampongsa,1247198623
Mongkol Surasajja,1250305183
Natthaphong Ruengpanyawut,1249112392
Nukun Prachuapmo,1233734595
Padipat Suntiphada,1246289890
Pallop Pinmanee,1232802124
Phayom Chulanont,1244304302
Pichit Chuenban,1245657061
Pita Limjaroenrat,1248769737
Rangsiman Rome,1249147389
Rukchanok Srinork,1239869578
Samak Jalikula,1229939327
Sang Phathanothai,1246817296
Sereepisuth Temeeyaves,1245656316
Singsuk Singpai,1236210717
So Sethaputra,1243909413
Sodsai Rungphothong,1223116979
Sophon Suphapong,1056597902
Suchatvee Suwansawat,1175896229
Surangkana Wayuparb,1248232277
Suriya Chindawongse,1249276735
Sutin Klungsang,1250403525
Teerakiat Jaroensettasin,1241986465
Thamanat Prompow,1245657040
Tiang Sirikhanth,1227006295
Vichien Khaokham,1192271750
Luang Wichitwathakan,1250036285
Jacques Amouzou,1236879215
Myriam Dossou D'Almeida,1244179914
Issifou Tabiou Taffa,1181550325
Kodjo Amegnisso Tossou,1236879216
Clément Nyaletsossi Voule,1230364278
Sani Yaya,1194998590
Solomone Ula Ata,1245416558
Shirley Waldemar Baker,1242004639
Enele Maʻafu,1186703938
Siaosi Tukuʻaho,1230153470
Semisi Sika,1224037686
Sione Tupou Mateialona,1222110849
Siosateki Tonga,1222110851
Tevita Tuʻivakano,1236426768
Viliami Tupoulahi Mailefihi Tuku'aho,1233799663
ʻUluvalu,1233799725
Henry Alcazar,1248439386
James Biggart,1215233929
Cyrus Prudhomme David,1248439529
William Demas,1213038644
Gypsy (calypsonian),1189251189
Isaac Hope,1248439642
Rudranath Indarsingh,1159203982
Martin Joseph,1161562698
Kenneth Lalla,1242612498
Emmanuel Mzumbo Lazare,1248439114
Randall Mitchell,1240295547
Arnold Piggott,1071023974
"David Pitt, Baron Pitt of Hampstead",1246927282
Kevin Ramnarine,1244729200
Richie Sookhai,1246751731
Sarran Teelucksingh,1185047119
Ronald Jay Williams,1180617130
Hugh Wooding,1152937955
Habib Achour,1029574553
Mekki Aloui,1041433441
Ferjani Bel Haj Ammar,1227259078
Chedly Ayari,1246267692
Mahmoud Ben Ayed,1121659355
Mounir Baatour,1247446269
Selma Baccar,1229550928
Yadh Ben Achour,1206421193
Nizar Ben Néji,1250502457
Ahmed Ben Salah,1188901992
Leila Ben-Gacem,1246280549
Mohamed Nejib Berriche,1157691325
Khemais Chammari,1245069775
Ghazi Chaouachi,1213401513
Ali Chaouch,1101144527
Mohamed Charfi,1173466957
Mohamed Messaoud Chebbi,1250364062
Ahmad ibn Abi Diyaf,1192641571
Mahmoud Djellouli,1231151585
Kamel Feki,1225752455
Mohamed Salah Fliss,1227258994
Mohamed Ghannouchi,1245419804
Rached Ghannouchi,1234345585
Sadok Ghileb,1188912669
Nebiha Gueddana,1241733211
Mezri Haddad,1245069779
Radhia Haddad,1216518217
Ali Bach Hamba,1058096753
Olfa Hamdi,1250280459
Mohamed Hechmi Hamdi,1245975915
Kamel Idir,1241821686
Chaima Issa,1247869012
Kamel Jendoubi,1246278868
Faten Kallel,1149042387
Ibrahim Kassas,1006730604
Othman Kechrid,1098427519
Omezzine Khelifa,1214165443
Khemaïs Ksila,1221638129
Slaheddine Maaoui,1166428712
Selma Hédia Mabrouk,1246290691
Zouhair Maghzaoui,1250280157
Seifeddine Makhlouf,1238913743
Mohamed Masmoudi,1227259218
Mustapha Masmoudi,1156977351
Tarak Mekki,1061580986
Ahmed Mestiri,1246087732
Naceur Ben Jaâfar,994431648
Mahmud Qabadu,1174232532
Giuseppe Raffo,1246019865
Mustapha Saheb Ettabaa,1227721793
Salah Farhat,1177418574
Saïda Sassi,1126876949
Béchir Sfar,1223510711
Tahar Sfar,1130378402
Ahmed Tlili,1100681508
Imed Trabelsi,1249332314
Mohamed Larbi Zarrouk,1129748425
Ali Zouaoui,1061578606
Avni Akyol,1237450327
Ali Cenani,1182769386
Cihan Alptekin,1230258434
Kadri Altay,1151924336
Fahrettin Altun,1238177958
Oğuzhan Asiltürk,1220948663
Can Atalay,1238041206
Aziz Feyzi Pirinççizâde,1240060888
Abdurrahman Başkan,1244340264
Hasan Basri Güzeloğlu,1127239489
Fahri Batıca,1186977472
Tuna Bekleviç,1243748348
Cemil Bilsel,1133276392
Ahmet Çakır,1182493796
Remzi Çayır,1214244776
Davut Gül,1173826642
Tuncay Dinç,1134880777
Edip Rüştü Akyürek,1179931463
Eyüp Sabri Hayırlıoğlu,1187249708
Ali Fidan,1152791145
Taha Genç,1137121904
Hasan Reşit Tankut,1177411296
Hayati Vasfi Taşyürek,1231639260
Atıf Kamçıl,1247775262
İmran Kılıç,1239393595
Ertuğrul Mat,1094920450
Mehmet Fatih Kacır,1231760594
Mehmet Kamaç,1225795702
Hafız Mehmet,1250622304
Abdurrahman Melek,1168959559
Kemal Memişoğlu,1241567207
Mustafa Arif Deymer,1188785915
Memduh Oğuz,1195440301
Yaşar Okuyan,1196341560
Saruhan Oluç,1225795488
Fuat Necati Öncel,1242630061
Cahit Ortaç,1245187366
Osman Nuri Önügören,1224764843
Faik Ali Ozansoy,1216283155
Vahdettin Özkan,1188253409
Osman Pamukoğlu,1250439502
Musa Piroğlu,1177440142
Reşit Ronabar,1244392309
Kader Sevinc,1121471206
Hüseyin Sungur,1174624081
Kemal Tekden,1065754568
Mustafa Timisi,1186546821
Turgut Okyay,1177331982
Ziya Uğur,1204765244
Suut Kemal Yetkin,1226600345
Serdar Hüseyin Yıldırım,1238772936
Ahmet Reyiz Yılmaz,1060518774
Baha Cemal Zağra,1174623790
Khalnazar Agakhanov,1193501932
Kasymguly Babaýew,1194339647
Suhan Babaýew,1241838265
Saparmyrat Batyrow,1237699388
Ashyrguly Begliyev,1154766714
Annaguly Deryayev,1245384737
Mammetmyrat Geldinyyazov,1138728249
Dangatar Köpekow,1240230934
Kurban Permanov,1225139591
Akmyrat Rejepow,1106343655
Ata Serdarow,1183327657
Nazar Soýunow,1192452374
Solofa Uota,1242819518
Ssendi Mosh Afrikan,1221217129
Christine Akello,1246242774
Joan Acom Alobo,1233400236
Christine Apolot,1233561488
Kenny Auma,1240894299
Charles Ayume,1246242863
Balyeku Moses Grace,1235292742
Christine Bukenya Ssendawula,1246242978
Ekwau Ibi Florence,1243833616
Karubanga Jacob,1234106478
Jane Awich,1246243036
Jane Kabajungu Bainomugisha,1246243038
John Kabaireho,944462983
Joseph Kabuleta,1189791274
Apollo Kaggwa,1219111354
Michael Kawalya Kagwa,1248672131
Robert Mugabe Kakyebezi,1199088042
Joselyn Kamateneti,1214447984
Amos Mubunga Kambere,1158683705
Paulo Kavuma,1222535781
Patrick Kayemba,1147577766
Kabuye Frank Kibirige,1247714210
Julia Kibubura,1184901339
Daniel Kidega,1170493208
Yabezi Kiiza,994379167
Beatrice Kiraso,1244947350
Kiwanuka Sulaiman,1249611814
Ruth Molly Lematia,1235476792
Annie Logiel,1157979969
Ajok Lucy,1236299635
Jack Odur Lutanywa,1141688429
James Mamawi,1246243211
Margaret Rwebyambu,1246348833
Margret Okunga Makoha,1246243219
Jack Maumbe Mukhwana,1246244527
Willy Mayambala,1249062770
Kibirige Mayanja,1108117021
Tamale Mirundi,1242742635
Milly Mugeni,1164574518
Isaac Mulindwa,1246242602
Besueri Kiwanuka Lusse Mulondo,1061210640
Victoria Mwaka,1152489436
Fred Mwesigye,1246243407
Mary Annet Nakato,1239422712
Faridah Nambi,1161962008
Ndyomugyenyi Roland Bish,1235383312
Linos Ngompek,1234362908
Asinansi Nyakato,1239308674
Geoffrey Onegi Obel,1126114101
Onegi Obel,1102430835
James Obita,994193575
Apollo Ofwono,1246243537
Amos Okot,1246243558
Moses Okot Jr,1247475870
Okullo Aabuka Jallon Anthony,1234691084
Bosmic Otim,1240241204
Patrick Nsamba Oshabe,1235970119
Ricky Richard Anywar,1246243589
Flavia Rwabuhoro Kabahenda,1235319704
Eric Sakwa,1092463612
Sitenda Sebalu,1231448473
Mayanja Kyompitira Sebalu,1217885513
Simeo Muwanga Nsubuga,1246243626
Wilson Tumwine,1142485232
Sarah Nambozo Wekomba,1225047761
Yakiv Apter,1248793136
Volodymyr Artyukh,1248792339
Alexander Barybin,1163042932
Olha Bench,1242417477
Serhiy Berezenko,1229476867
Andriy Beshta,1210899128
Ivan Bisyuk,1249219732
Volodymyr Boyko,1239786642
Ihor Dolhov,1246746604
Anatoliy Fedorchuk,1180336074
Ivan Gel,1221633541
Olena Halushka,1233249695
Izet Hdanov,1246833115
Artur Herasymov,1250198673
Valeriy Holovko,1248663108
Volodymyr Hryshchenko,1248793385
Stepan Ivakhiv,1210915594
